Disease1,Disease2,HPO-SIM
MESH:D000690,MESH:D008180,0.6224753731041827
MESH:D000690,MESH:D008268,0.3201954243825714
MESH:D000690,MESH:D008288,0.01975877452244057
MESH:D000690,MESH:D008479,0.7882005165656766
MESH:D000690,MESH:D008545,0.05173140224371919
MESH:D000690,MESH:D008579,0.8974336998342424
MESH:D000690,MESH:D009080,0.05399910714080891
MESH:D000690,MESH:D009103,0.5187852359419417
MESH:D000690,MESH:D009290,0.4666923048273134
MESH:D000690,MESH:D009373,0.6135850522200338
MESH:D000690,MESH:D009383,0.6722954728587628
MESH:D000690,MESH:D009765,0.38812415245693876
MESH:D000690,MESH:D053713,0.2289679727280619
MESH:D000690,MESH:D010001,0.9508187005575859
MESH:D000690,MESH:D010003,0.7880469524956825
MESH:D000690,MESH:D010024,0.5518118147678629
MESH:D000690,MESH:D010040,0.8148050782865807
MESH:D000690,MESH:D010051,0.5901051299918433
MESH:D000690,MESH:D010190,0.8944415700313048
MESH:D000690,MESH:D010195,0.9787675231069733
MESH:D000690,MESH:D010300,0.7866054214336073
MESH:D000690,MESH:D010412,0.31092154437560915
MESH:D000690,MESH:D010610,0.459621205149931
MESH:D000690,MESH:D011085,0.23359057120281723
MESH:D000690,MESH:D011471,0.23011451247012749
MESH:D000690,MESH:D011565,0.3806338828734843
MESH:D000690,MESH:D012004,0.06523397654936358
MESH:D000690,MESH:D012030,0.42519238482893906
MESH:D000690,MESH:D012186,0.33363101562948794
MESH:D000690,MESH:D012468,0.009525266040044555
MESH:D000690,MESH:D045743,0.19935095712117012
MESH:D000690,MESH:D012878,0.7676812181569441
MESH:D000690,MESH:D013120,0.08707425991624496
MESH:D000690,MESH:D013167,0.7008808907788897
MESH:D000690,MESH:D013274,0.18348777155005558
MESH:D000690,MESH:D013736,0.9559499174301527
MESH:D000690,MESH:D013953,0.80889671636796
MESH:D000690,MESH:D013964,0.7660267434641423
MESH:D000690,MESH:D014029,0.3834964661861717
MESH:D000690,MESH:D014516,0.8782942307311565
MESH:D000690,MESH:D014594,0.725357853034152
MESH:D000690,MESH:D014625,0.17269359553668462
MESH:D000690,MESH:D014820,0.15539727518236202
MESH:D000690,MESH:D014846,0.8604862212035492
MESH:D000690,MESH:D015179,0.6920781298009975
MESH:D000690,MESH:D015209,0.2694148835270135
MESH:D000690,MESH:D015210,0.9436646130530789
MESH:D000690,MESH:D015433,0.21407733299975806
MESH:D000690,MESH:D015535,0.6334478971209989
MESH:D000690,MESH:D016535,0.21110689483859513
MESH:D000690,MESH:D016640,0.40179389968042234
MESH:D000690,MESH:D017202,0.6987923402570885
MESH:D000690,MESH:D017544,0.7415748098977085
MESH:D000690,MESH:D017545,0.6025787730226132
MESH:D000690,MESH:D018204,0.3610305664079334
MESH:D000690,MESH:D019042,0.9638931381092397
MESH:D000690,MESH:D019337,0.31202190379801675
MESH:D000690,MESH:D019694,0.7980898755408841
MESH:D000690,MESH:D012148,0.6553289187836762
MESH:D000690,MESH:D018317,0.17834218450067718
MESH:D000690,MESH:D001528,0.18438078641943156
MESH:D000690,MESH:D006111,0.7004777226822592
MESH:D000690,MESH:D053040,0.11534858137667503
MESH:D000690,MESH:D002583,0.574062499945918
MESH:D000690,MESH:D008881,0.04366014901918713
MESH:D000690,MESH:D001749,0.07189591027627218
MESH:D000690,MESH:D005923,0.16236753118536518
MESH:D000690,MESH:D054990,0.5201310472573747
MESH:D000690,MESH:D055113,0.03731486072371093
MESH:D000690,MESH:D065631,0.7648670826633117
MESH:D000740,MESH:D001063,0.3593068144184206
MESH:D000740,MESH:D001172,0.1770212585234039
MESH:D000740,MESH:D050197,0.7156968822160857
MESH:D000740,MESH:D001471,0.2037775434319461
MESH:D000740,MESH:D001650,0.9000526315049365
MESH:D000740,MESH:D001859,0.8215782695693339
MESH:D000740,MESH:D001932,0.8909680628174581
MESH:D000740,MESH:D002311,0.8713264758639332
MESH:D000740,MESH:D002446,0.2761133279233474
MESH:D000740,MESH:D002532,0.0057495244756125
MESH:D000740,MESH:D002971,0.19325428179117188
MESH:D000740,MESH:D003093,0.2981122098661384
MESH:D000740,MESH:D003731,0.15826693092552724
MESH:D000740,MESH:D003876,0.9608401925388683
MESH:D000740,MESH:D003922,0.5215315178924461
MESH:D000740,MESH:D003924,0.6047579108680791
MESH:D000740,MESH:D004379,0.40573275266185826
MESH:D000740,MESH:D004827,0.06168557226664684
MESH:D000740,MESH:D004938,0.975533295839642
MESH:D000740,MESH:D005134,0.749109827765836
MESH:D000740,MESH:D005185,0.1244954591044729
MESH:D000740,MESH:D005642,0.7472780450940335
MESH:D000740,MESH:D005706,0.7506658338738184
MESH:D000740,MESH:D005879,0.33697257034702754
MESH:D000740,MESH:D005901,0.8258823948611792
MESH:D000740,MESH:D005910,0.6021188903713597
MESH:D000740,MESH:D005922,0.5633033076935462
MESH:D000740,MESH:D006258,0.6761631780036349
MESH:D000740,MESH:D006973,0.1869447567398883
MESH:D000740,MESH:D007037,0.017316312366672748
MESH:D000740,MESH:D007078,0.33893171628836627
MESH:D000740,MESH:D007079,0.541049214438846
MESH:D000740,MESH:D007562,0.08828053380871415
MESH:D000740,MESH:D007580,0.4502519615521806
MESH:D000740,MESH:D051436,0.4138085230695827
MESH:D000740,MESH:D007680,0.7821293603183586
MESH:D000740,MESH:D007822,0.48823337890042284
MESH:D000740,MESH:D007889,0.8300337308084395
MESH:D000740,MESH:D007918,0.8261968201880444
MESH:D000740,MESH:D008105,0.7914795517055989
MESH:D000740,MESH:D008113,0.5631149142269897
MESH:D000740,MESH:D029424,0.09049875586028377
MESH:D000740,MESH:D008175,0.43832224274664755
MESH:D000740,MESH:D008180,0.38041340669667434
MESH:D000740,MESH:D008268,0.47794196522866306
MESH:D000740,MESH:D008288,0.9510887624531311
MESH:D000740,MESH:D008479,0.4838100453699694
MESH:D000740,MESH:D008545,0.9232391108405811
MESH:D000740,MESH:D008579,0.012563097006372703
MESH:D000740,MESH:D009080,0.6513340650484002
MESH:D000740,MESH:D009103,0.07070320123369744
MESH:D000740,MESH:D009290,0.35411334196352606
MESH:D000740,MESH:D009373,0.7010142813656991
MESH:D000740,MESH:D009383,0.4188688514720962
MESH:D000740,MESH:D009765,0.32613097168676386
MESH:D000740,MESH:D053713,0.8046741882014948
MESH:D000740,MESH:D010001,0.9872200736628663
MESH:D000740,MESH:D010003,0.4412128151089645
MESH:D000740,MESH:D010024,0.3527848846811721
MESH:D000740,MESH:D010040,0.601732821883718
MESH:D000740,MESH:D010051,0.44021082497474584
MESH:D000740,MESH:D010190,0.5760967704946505
MESH:D000740,MESH:D010195,0.7589473321814987
MESH:D000740,MESH:D010300,0.22163947273677287
MESH:D000740,MESH:D010412,0.6633612815654303
MESH:D000740,MESH:D010610,0.8785194943945791
MESH:D000740,MESH:D011085,0.9153470205633477
MESH:D000740,MESH:D011471,0.4391455736129368
MESH:D000740,MESH:D011565,0.8895949835482361
MESH:D000740,MESH:D012004,0.4941752406160492
MESH:D000740,MESH:D012030,0.50053007830256
MESH:D000740,MESH:D012186,0.992530918271565
MESH:D000740,MESH:D012468,0.4820017399388181
MESH:D000740,MESH:D045743,0.21943696961462777
MESH:D000740,MESH:D012878,0.4556025279990433
MESH:D000740,MESH:D013120,0.392606276968671
MESH:D000740,MESH:D013167,0.6647159294812254
MESH:D000740,MESH:D013274,0.9784355269021043
MESH:D000740,MESH:D013736,0.27216401833713577
MESH:D000740,MESH:D013953,0.47101687725157826
MESH:D000740,MESH:D013964,0.73074883078234
MESH:D000740,MESH:D014029,0.662489903370864
MESH:D000740,MESH:D014516,0.5586061207086387
MESH:D000740,MESH:D014594,0.9776161939707556
MESH:D000740,MESH:D014625,0.42557903482906967
MESH:D000740,MESH:D014820,0.6319841263571113
MESH:D000740,MESH:D014846,0.2713180622416941
MESH:D000740,MESH:D015179,0.6792057350873073
MESH:D000740,MESH:D015209,0.8028337538646445
MESH:D000740,MESH:D015210,0.2694091825208389
MESH:D000740,MESH:D015433,0.9354615643524707
MESH:D000740,MESH:D015535,0.3021028799353628
MESH:D000740,MESH:D016535,0.7990589751447988
MESH:D000740,MESH:D016640,0.30787901640907467
MESH:D000740,MESH:D017202,0.6543957570880166
MESH:D000740,MESH:D017544,0.46530167773213293
MESH:D000740,MESH:D017545,0.5488559144291812
MESH:D000740,MESH:D018204,0.19697640115289494
MESH:D000740,MESH:D019042,0.08783369823155562
MESH:D000740,MESH:D019337,0.7598196207127399
MESH:D000740,MESH:D019694,0.45181483805392364
MESH:D000740,MESH:D012148,0.004249479190466365
MESH:D000740,MESH:D018317,0.9083987414924631
MESH:D000740,MESH:D001528,0.3054728219648599
MESH:D000740,MESH:D006111,0.3845971613381951
MESH:D000740,MESH:D053040,0.8335204716309655
MESH:D000740,MESH:D002583,0.8421232435446284
MESH:D000740,MESH:D008881,0.5851745405834133
MESH:D000740,MESH:D001749,0.634802854494698
MESH:D000740,MESH:D005923,0.7526699902203763
MESH:D000740,MESH:D054990,0.1700871298513693
MESH:D000740,MESH:D055113,0.08228427177702624
MESH:D000740,MESH:D065631,0.44581563666150137
MESH:D001063,MESH:D001172,0.3768394528942145
MESH:D001063,MESH:D050197,0.3235479043578111
MESH:D001063,MESH:D001471,0.3588347420868844
MESH:D001063,MESH:D001650,0.6122711351462344
MESH:D001063,MESH:D001859,0.6532692527882439
MESH:D001063,MESH:D001932,0.8140888469632833
MESH:D001063,MESH:D002311,0.8189122140944715
MESH:D001063,MESH:D002446,0.028250110447111787
MESH:D001063,MESH:D002532,0.48046162613074106
MESH:D001063,MESH:D002971,0.8577290428445979
MESH:D001063,MESH:D003093,0.048474605726241626
MESH:D001063,MESH:D003731,0.2179347594891633
MESH:D001063,MESH:D003876,0.8961347799692841
MESH:D001063,MESH:D003922,0.07997094814756733
MESH:D001063,MESH:D003924,0.4166422210684634
MESH:D001063,MESH:D004379,0.5618687850246042
MESH:D001063,MESH:D004827,0.11087667827104741
MESH:D001063,MESH:D004938,0.530718049626214
MESH:D001063,MESH:D005134,0.5922657280440311
MESH:D001063,MESH:D005185,0.9909778453678617
MESH:D001063,MESH:D005642,0.638305715816708
MESH:D001063,MESH:D005706,0.9518168213205509
MESH:D001063,MESH:D005879,0.802180338452464
MESH:D001063,MESH:D005901,0.037342778362636886
MESH:D001063,MESH:D005910,0.7234356654647374
MESH:D001063,MESH:D005922,0.6384213801237261
MESH:D001063,MESH:D006258,0.5516939555920244
MESH:D001063,MESH:D006973,0.47351915708638126
MESH:D001063,MESH:D007037,0.742202701889764
MESH:D001063,MESH:D007078,0.5538861051992673
MESH:D001063,MESH:D007079,0.12782385723410727
MESH:D001063,MESH:D007562,0.6092917842187968
MESH:D001063,MESH:D007580,0.5489596578608911
MESH:D001063,MESH:D051436,0.5381775294892629
MESH:D001063,MESH:D007680,0.07458917925023834
MESH:D001063,MESH:D007822,0.780633147838254
MESH:D001063,MESH:D007889,0.6230808261584831
MESH:D001063,MESH:D007918,0.11522032940163851
MESH:D001063,MESH:D008105,0.19560130972220802
MESH:D001063,MESH:D008113,0.15844480249915716
MESH:D001063,MESH:D029424,0.5452739412813572
MESH:D001063,MESH:D008175,0.18517276958543982
MESH:D001063,MESH:D008180,0.617467318514963
MESH:D001063,MESH:D008268,0.36871348980091967
MESH:D001063,MESH:D008288,0.8982666916740923
MESH:D001063,MESH:D008479,0.8635125379975053
MESH:D001063,MESH:D008545,0.732401477470426
MESH:D001063,MESH:D008579,0.2301904807603249
MESH:D001063,MESH:D009080,0.035231988307581896
MESH:D001063,MESH:D009103,0.04429845030884516
MESH:D001063,MESH:D009290,0.04066167792305264
MESH:D001063,MESH:D009373,0.5283695816993259
MESH:D001063,MESH:D009383,0.9175501418998353
MESH:D001063,MESH:D009765,0.7828176294593198
MESH:D001063,MESH:D053713,0.5021893928909086
MESH:D001063,MESH:D010001,0.08669411052547327
MESH:D001063,MESH:D010003,0.7127163002236283
MESH:D001063,MESH:D010024,0.1525815202172971
MESH:D001063,MESH:D010040,0.44300086172953634
MESH:D001063,MESH:D010051,0.7423084645566463
MESH:D001063,MESH:D010190,0.5573738338977202
MESH:D001063,MESH:D010195,0.508474544223915
MESH:D001063,MESH:D010300,0.9894753394280433
MESH:D001063,MESH:D010412,0.9016567494730758
MESH:D001063,MESH:D010610,0.2601926165440992
MESH:D001063,MESH:D011085,0.6057774434110371
MESH:D001063,MESH:D011471,0.7468505709922988
MESH:D001063,MESH:D011565,0.6264719578281112
MESH:D001063,MESH:D012004,0.7561724134603758
MESH:D001063,MESH:D012030,0.7754246471668529
MESH:D001063,MESH:D012186,0.9864957825685464
MESH:D001063,MESH:D012468,0.3965551146905296
MESH:D001063,MESH:D045743,0.9375706562094577
MESH:D001063,MESH:D012878,0.05669337929255436
MESH:D001063,MESH:D013120,0.7149976429756705
MESH:D001063,MESH:D013167,0.835631843883247
MESH:D001063,MESH:D013274,0.9646061646053987
MESH:D001063,MESH:D013736,0.5299048133174329
MESH:D001063,MESH:D013953,0.7577638303325435
MESH:D001063,MESH:D013964,0.35839927942121375
MESH:D001063,MESH:D014029,0.7357414549018
MESH:D001063,MESH:D014516,0.8149508824955578
MESH:D001063,MESH:D014594,0.49958557623459454
MESH:D001063,MESH:D014625,0.5033611807452548
MESH:D001063,MESH:D014820,0.9626316964513281
MESH:D001063,MESH:D014846,0.08396430497759444
MESH:D001063,MESH:D015179,0.38600280277145327
MESH:D001063,MESH:D015209,0.8109908585953688
MESH:D001063,MESH:D015210,0.5465937674806359
MESH:D001063,MESH:D015433,0.01636985702180993
MESH:D001063,MESH:D015535,0.6903132622326482
MESH:D001063,MESH:D016535,0.5293102330787919
MESH:D001063,MESH:D016640,0.9607465461057026
MESH:D001063,MESH:D017202,0.18153562580231064
MESH:D001063,MESH:D017544,0.0838169631633654
MESH:D001063,MESH:D017545,0.9845459759533515
MESH:D001063,MESH:D018204,0.8475363085080808
MESH:D001063,MESH:D019042,0.15000147306494505
MESH:D001063,MESH:D019337,0.6758989900263507
MESH:D001063,MESH:D019694,0.5512700385307895
MESH:D001063,MESH:D012148,0.9221591008458006
MESH:D001063,MESH:D018317,0.4458058778127495
MESH:D001063,MESH:D001528,0.9543696047756343
MESH:D001063,MESH:D006111,0.6293470875428249
MESH:D001063,MESH:D053040,0.4814906877331009
MESH:D001063,MESH:D002583,0.9111349291991641
MESH:D001063,MESH:D008881,0.3542902456395923
MESH:D001063,MESH:D001749,0.04411923493792169
MESH:D001063,MESH:D005923,0.1613792766480926
MESH:D001063,MESH:D054990,0.26515640948643715
MESH:D001063,MESH:D055113,0.049644931137743153
MESH:D001063,MESH:D065631,0.17216903619547108
MESH:D001172,MESH:D050197,0.20516035578977188
MESH:D001172,MESH:D001471,0.621043174426953
MESH:D001172,MESH:D001650,0.12662523007032545
MESH:D001172,MESH:D001859,0.7339360853482713
MESH:D001172,MESH:D001932,0.8977860177420677
MESH:D001172,MESH:D002311,0.14833631146894133
MESH:D001172,MESH:D002446,0.5641867264330125
MESH:D001172,MESH:D002532,0.19879665023284487
MESH:D001172,MESH:D002971,0.47945423923596975
MESH:D001172,MESH:D003093,0.017071671356089446
MESH:D001172,MESH:D003731,0.9160707177143916
MESH:D001172,MESH:D003876,0.445142358158105
MESH:D001172,MESH:D003922,0.9086333072162113
MESH:D001172,MESH:D003924,0.09547385549006127
MESH:D001172,MESH:D004379,0.14114483855094917
MESH:D001172,MESH:D004827,0.1408154128760407
MESH:D001172,MESH:D004938,0.897047215181278
MESH:D001172,MESH:D005134,0.24537443350583554
MESH:D001172,MESH:D005185,0.964539731619467
MESH:D001172,MESH:D005642,0.5479151767660119
MESH:D001172,MESH:D005706,0.9022236924302055
MESH:D001172,MESH:D005879,0.7659828227164006
MESH:D001172,MESH:D005901,0.8430410680455567
MESH:D001172,MESH:D005910,0.49070442508150747
MESH:D001172,MESH:D005922,0.5395322769892192
MESH:D001172,MESH:D006258,0.9923194622891096
MESH:D001172,MESH:D006973,0.4499489156880565
MESH:D001172,MESH:D007037,0.3981877688430473
MESH:D001172,MESH:D007078,0.7240769628956586
MESH:D001172,MESH:D007079,0.18797118603296703
MESH:D001172,MESH:D007562,0.06139132351057064
MESH:D001172,MESH:D007580,0.015743761656305866
MESH:D001172,MESH:D051436,0.4146868184211533
MESH:D001172,MESH:D007680,0.9834113557999515
MESH:D001172,MESH:D007822,0.5841071538057966
MESH:D001172,MESH:D007889,0.6078634594243941
MESH:D001172,MESH:D007918,0.2854517786836841
MESH:D001172,MESH:D008105,0.7318241724638453
MESH:D001172,MESH:D008113,0.7459953522638357
MESH:D001172,MESH:D029424,0.8815042614938946
MESH:D001172,MESH:D008175,0.47609758957154424
MESH:D001172,MESH:D008180,0.0319910399952803
MESH:D001172,MESH:D008268,0.8641360865883329
MESH:D001172,MESH:D008288,0.4219455566767988
MESH:D001172,MESH:D008479,0.49631659450294907
MESH:D001172,MESH:D008545,0.3607026152502115
MESH:D001172,MESH:D008579,0.06490187854177831
MESH:D001172,MESH:D009080,0.7006520969999698
MESH:D001172,MESH:D009103,0.287133442124167
MESH:D001172,MESH:D009290,0.8438717308596662
MESH:D001172,MESH:D009373,0.1691693162860607
MESH:D001172,MESH:D009383,0.18926565673994056
MESH:D001172,MESH:D009765,0.5789896295001006
MESH:D001172,MESH:D053713,0.7366468417886611
MESH:D001172,MESH:D010001,0.40802799629405817
MESH:D001172,MESH:D010003,0.16469626467274245
MESH:D001172,MESH:D010024,0.43695847024852297
MESH:D001172,MESH:D010040,0.5551606021601216
MESH:D001172,MESH:D010051,0.6434189504869362
MESH:D001172,MESH:D010190,0.45555132689807787
MESH:D001172,MESH:D010195,0.809017299248135
MESH:D001172,MESH:D010300,0.7684515862410096
MESH:D001172,MESH:D010412,0.3192378347082573
MESH:D001172,MESH:D010610,0.42533947435227204
MESH:D001172,MESH:D011085,0.2976516719674156
MESH:D001172,MESH:D011471,0.9367708687965022
MESH:D001172,MESH:D011565,0.665846906934016
MESH:D001172,MESH:D012004,0.8328279810511462
MESH:D001172,MESH:D012030,0.14669051189551008
MESH:D001172,MESH:D012186,0.3660335727107358
MESH:D001172,MESH:D012468,0.8756743407797342
MESH:D001172,MESH:D045743,0.3564389287621371
MESH:D001172,MESH:D012878,0.07249576245072209
MESH:D001172,MESH:D013120,0.3668010947594469
MESH:D001172,MESH:D013167,0.9350869047129017
MESH:D001172,MESH:D013274,0.10632448678325468
MESH:D001172,MESH:D013736,0.24849448693299092
MESH:D001172,MESH:D013953,0.6319028189634792
MESH:D001172,MESH:D013964,0.8944474178026923
MESH:D001172,MESH:D014029,0.21507040773233344
MESH:D001172,MESH:D014516,0.8735803658585015
MESH:D001172,MESH:D014594,0.9215423277166531
MESH:D001172,MESH:D014625,0.8405076623564928
MESH:D001172,MESH:D014820,0.3446573069116752
MESH:D001172,MESH:D014846,0.5250512139987688
MESH:D001172,MESH:D015179,0.724444036857673
MESH:D001172,MESH:D015209,0.48649457506868043
MESH:D001172,MESH:D015210,0.7381513443107538
MESH:D001172,MESH:D015433,0.12588635717337215
MESH:D001172,MESH:D015535,0.7217285194842455
MESH:D001172,MESH:D016535,0.9279784086980031
MESH:D001172,MESH:D016640,0.34494925692946266
MESH:D001172,MESH:D017202,0.9275948577479816
MESH:D001172,MESH:D017544,0.21239100796258092
MESH:D001172,MESH:D017545,0.5330262708424932
MESH:D001172,MESH:D018204,0.7680699473549827
MESH:D001172,MESH:D019042,0.03208324231077575
MESH:D001172,MESH:D019337,0.5834991361167566
MESH:D001172,MESH:D019694,0.18264429793411485
MESH:D001172,MESH:D012148,0.7970496543946075
MESH:D001172,MESH:D018317,0.10217412417923899
MESH:D001172,MESH:D001528,0.5412952988991747
MESH:D001172,MESH:D006111,0.05652297591486388
MESH:D001172,MESH:D053040,0.2712718645172585
MESH:D001172,MESH:D002583,0.6205367093938948
MESH:D001172,MESH:D008881,0.16989416522025946
MESH:D001172,MESH:D001749,0.6049853381332088
MESH:D001172,MESH:D005923,0.3381742815703245
MESH:D001172,MESH:D054990,0.22058954240125106
MESH:D001172,MESH:D055113,0.9151633271195352
MESH:D001172,MESH:D065631,0.573095604904967
MESH:D050197,MESH:D001471,0.23104035229930242
MESH:D050197,MESH:D001650,0.4386625888402431
MESH:D050197,MESH:D001859,0.9214289017895597
MESH:D050197,MESH:D001932,0.7343936137371941
MESH:D050197,MESH:D002311,0.02497777192479922
MESH:D050197,MESH:D002446,0.9937863419412977
MESH:D050197,MESH:D002532,0.3765896223881192
MESH:D050197,MESH:D002971,0.24228924565389975
MESH:D050197,MESH:D003093,0.38982362933935455
MESH:D050197,MESH:D003731,0.5130046749978969
MESH:D050197,MESH:D003876,0.9402155205475708
MESH:D050197,MESH:D003922,0.057874519498676835
MESH:D050197,MESH:D003924,0.7004907718551094
MESH:D050197,MESH:D004379,0.45482932714592694
MESH:D050197,MESH:D004827,0.6944285582760119
MESH:D050197,MESH:D004938,0.2607431065715661
MESH:D050197,MESH:D005134,0.0965009710925675
MESH:D050197,MESH:D005185,0.303909041718464
MESH:D050197,MESH:D005642,0.11254045812679225
MESH:D050197,MESH:D005706,0.0896384374472855
MESH:D050197,MESH:D005879,0.6655547840893201
MESH:D050197,MESH:D005901,0.49972446886479793
MESH:D050197,MESH:D005910,0.24985036486472567
MESH:D050197,MESH:D005922,0.14286651860624
MESH:D050197,MESH:D006258,0.976527673294762
MESH:D050197,MESH:D006973,0.594008203556794
MESH:D050197,MESH:D007037,0.2672353611047452
MESH:D050197,MESH:D007078,0.995351566625421
MESH:D050197,MESH:D007079,0.22190320767288607
MESH:D050197,MESH:D007562,0.32542345730548183
MESH:D050197,MESH:D007580,0.7567893449262116
MESH:D050197,MESH:D051436,0.6819031782518268
MESH:D050197,MESH:D007680,0.42214599329577385
MESH:D050197,MESH:D007822,0.5540295926922214
MESH:D050197,MESH:D007889,0.7352865803751375
MESH:D050197,MESH:D007918,0.3145298197047184
MESH:D050197,MESH:D008105,0.6628234768770445
MESH:D050197,MESH:D008113,0.141593661487444
MESH:D050197,MESH:D029424,0.7461790225019399
MESH:D050197,MESH:D008175,0.9650178398444919
MESH:D050197,MESH:D008180,0.5809615641025785
MESH:D050197,MESH:D008268,0.23312449819283243
MESH:D050197,MESH:D008288,0.24975446974698357
MESH:D050197,MESH:D008479,0.30158736800137353
MESH:D050197,MESH:D008545,0.057589652822848336
MESH:D050197,MESH:D008579,0.3691837717464802
MESH:D050197,MESH:D009080,0.34663782048223046
MESH:D050197,MESH:D009103,0.0897580560084017
MESH:D050197,MESH:D009290,0.28067276517212125
MESH:D050197,MESH:D009373,0.620905766223205
MESH:D050197,MESH:D009383,0.46387128348488105
MESH:D050197,MESH:D009765,0.8773047780193336
MESH:D050197,MESH:D053713,0.33201514215543637
MESH:D050197,MESH:D010001,0.5380141393611175
MESH:D050197,MESH:D010003,0.05046377759421172
MESH:D050197,MESH:D010024,0.06442139123262702
MESH:D050197,MESH:D010040,0.5605001327439987
MESH:D050197,MESH:D010051,0.6747363936815423
MESH:D050197,MESH:D010190,0.3867297609556418
MESH:D050197,MESH:D010195,0.05439293320142491
MESH:D050197,MESH:D010300,0.2553450155244459
MESH:D050197,MESH:D010412,0.8840044669422602
MESH:D050197,MESH:D010610,0.274247570993815
MESH:D050197,MESH:D011085,0.6408899451517671
MESH:D050197,MESH:D011471,0.6658116748101255
MESH:D050197,MESH:D011565,0.6221741955909574
MESH:D050197,MESH:D012004,0.8068593853295611
MESH:D050197,MESH:D012030,0.040756214733696616
MESH:D050197,MESH:D012186,0.3108172544842994
MESH:D050197,MESH:D012468,0.1978449407663958
MESH:D050197,MESH:D045743,0.13849876066034017
MESH:D050197,MESH:D012878,0.532468308891326
MESH:D050197,MESH:D013120,0.1642672640669125
MESH:D050197,MESH:D013167,0.624649506201768
MESH:D050197,MESH:D013274,0.3478075036754794
MESH:D050197,MESH:D013736,0.3430374483003904
MESH:D050197,MESH:D013953,0.363044719768586
MESH:D050197,MESH:D013964,0.5243527793495343
MESH:D050197,MESH:D014029,0.8889441991293794
MESH:D050197,MESH:D014516,0.9162582327634916
MESH:D050197,MESH:D014594,0.705632895952796
MESH:D050197,MESH:D014625,0.9746508559936212
MESH:D050197,MESH:D014820,0.7462408956510111
MESH:D050197,MESH:D014846,0.054201248346098074
MESH:D050197,MESH:D015179,0.5675439926881444
MESH:D050197,MESH:D015209,0.5055031725234075
MESH:D050197,MESH:D015210,0.5952398253511372
MESH:D050197,MESH:D015433,0.7749917315513957
MESH:D050197,MESH:D015535,0.542852170689037
MESH:D050197,MESH:D016535,0.8195606677679553
MESH:D050197,MESH:D016640,0.7809228355449779
MESH:D050197,MESH:D017202,0.5207005148763767
MESH:D050197,MESH:D017544,0.3032223961431919
MESH:D050197,MESH:D017545,0.022506649225005115
MESH:D050197,MESH:D018204,0.7647471570512181
MESH:D050197,MESH:D019042,0.39615186257247004
MESH:D050197,MESH:D019337,0.7425022145345469
MESH:D050197,MESH:D019694,0.4391558309151202
MESH:D050197,MESH:D012148,0.8102636649350106
MESH:D050197,MESH:D018317,0.3094326483821931
MESH:D050197,MESH:D001528,0.6742927205372253
MESH:D050197,MESH:D006111,0.7631805749301865
MESH:D050197,MESH:D053040,0.0055087679613022855
MESH:D050197,MESH:D002583,0.1474283941356681
MESH:D050197,MESH:D008881,0.9845471480220411
MESH:D050197,MESH:D001749,0.29546278527214553
MESH:D050197,MESH:D005923,0.7206695923610528
MESH:D050197,MESH:D054990,0.859395428138938
MESH:D050197,MESH:D055113,0.6383311537970935
MESH:D050197,MESH:D065631,0.911327555067675
MESH:D001471,MESH:D001650,0.7044931463028942
MESH:D001471,MESH:D001859,0.7458166501653238
MESH:D001471,MESH:D001932,0.3018127586966275
MESH:D001471,MESH:D002311,0.19280924483210204
MESH:D001471,MESH:D002446,0.8028398261674725
MESH:D001471,MESH:D002532,0.029305085339596637
MESH:D001471,MESH:D002971,0.645119153745276
MESH:D001471,MESH:D003093,0.7774596702363129
MESH:D001471,MESH:D003731,0.7971891305754141
MESH:D001471,MESH:D003876,0.3234251657179237
MESH:D001471,MESH:D003922,0.43388196125596346
MESH:D001471,MESH:D003924,0.846778885231253
MESH:D001471,MESH:D004379,0.15856074436458734
MESH:D001471,MESH:D004827,0.6308012498530712
MESH:D001471,MESH:D004938,0.3099728000025995
MESH:D001471,MESH:D005134,0.10057390643332575
MESH:D001471,MESH:D005185,0.702065944954769
MESH:D001471,MESH:D005642,0.6180254005525969
MESH:D001471,MESH:D005706,0.46572750432249976
MESH:D001471,MESH:D005879,0.7288960625666256
MESH:D001471,MESH:D005901,0.9105991462595586
MESH:D001471,MESH:D005910,0.8287419447920521
MESH:D001471,MESH:D005922,0.6225453184132896
MESH:D001471,MESH:D006258,0.38903041094410973
MESH:D001471,MESH:D006973,0.035926745626195244
MESH:D001471,MESH:D007037,0.728571929811385
MESH:D001471,MESH:D007078,0.1386986959780978
MESH:D001471,MESH:D007079,0.6258858976009577
MESH:D001471,MESH:D007562,0.584184812807177
MESH:D001471,MESH:D007580,0.2332619241508782
MESH:D001471,MESH:D051436,0.32507254825328347
MESH:D001471,MESH:D007680,0.2579112927660593
MESH:D001471,MESH:D007822,0.6633315886114225
MESH:D001471,MESH:D007889,0.6498995368529058
MESH:D001471,MESH:D007918,0.7822783927589979
MESH:D001471,MESH:D008105,0.052887289937655346
MESH:D001471,MESH:D008113,0.045394329705218284
MESH:D001471,MESH:D029424,0.006465900104269062
MESH:D001471,MESH:D008175,0.3724347052099021
MESH:D001471,MESH:D008180,0.07109844863736337
MESH:D001471,MESH:D008268,0.590751656666354
MESH:D001471,MESH:D008288,0.0009015388170231509
MESH:D001471,MESH:D008479,0.2050944337876196
MESH:D001471,MESH:D008545,0.2619881211144999
MESH:D001471,MESH:D008579,0.29183379751978467
